characterName,listFile,analysisFile
king henry iv,Books/Henry_IV_Part_2/character_0_list_cleaned.txt,
owen glendower,Books/Henry_IV_Part_2/character_16_list_cleaned.txt,
"earl of warwick, earl of surrey, earl of westmoreland, gower, harcourt, sir john blunt",Books/Henry_IV_Part_2/character_4_list_cleaned.txt,
sir john falstaff,Books/Henry_IV_Part_2/character_5_list_cleaned.txt,
the lord chief justice,Books/Henry_IV_Part_2/character_3_list_cleaned.txt,
"mouldy, shadow, wart, feeble, and bullcalf",Books/Henry_IV_Part_2/character_9_list_cleaned.txt,
"henry percy, earl of northumberland",Books/Henry_IV_Part_2/character_12_list_cleaned.txt,
mowbray and hastings,Books/Henry_IV_Part_2/character_11_list_cleaned.txt,
doll tearsheet,Books/Henry_IV_Part_2/character_18_list_cleaned.txt,
lord bardolph,Books/Henry_IV_Part_2/character_15_list_cleaned.txt,
prince hal (later king henry v),Books/Henry_IV_Part_2/character_1_list_cleaned.txt,
fang and snare,Books/Henry_IV_Part_2/character_19_list_cleaned.txt,
"prince john, duke of lancaster; humphrey, duke of gloucester; and thomas, duke of clarence",Books/Henry_IV_Part_2/character_2_list_cleaned.txt,
ancient pistol,Books/Henry_IV_Part_2/character_8_list_cleaned.txt,
mistress quickly (the hostess),Books/Henry_IV_Part_2/character_17_list_cleaned.txt,
justice shallow and justice silence,Books/Henry_IV_Part_2/character_20_list_cleaned.txt,
davy,Books/Henry_IV_Part_2/character_21_list_cleaned.txt,
travers,Books/Henry_IV_Part_2/character_13_list_cleaned.txt,
archbishop of york,Books/Henry_IV_Part_2/character_10_list_cleaned.txt,
"poins, peto, bardolph",Books/Henry_IV_Part_2/character_7_list_cleaned.txt,
hotspur,Books/Henry_IV_Part_2/character_14_list_cleaned.txt,
page,Books/Henry_IV_Part_2/character_6_list_cleaned.txt,
